     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
10.07.2019; ;30;37;25;14;39; 3;--;--;9;1529509;713708; 21.496.866,00;   Jackpot; 5.514.812,00;         1;   804.416,30;        31;    12.974,40;       331;     3.645,30;     1.811;       222,00;    18.075;        44,50;    34.943;        23,00;   347.452;        10,40;   265.694;         5,00
13.07.2019; ;29;10;30; 3;26;42;--;--;3;8697152;201702; 43.543.884,00;   Jackpot; 8.301.620,50;   Jackpot; 1.592.759,80;        75;    10.618,30;       696;     3.432,60;     4.729;       168,40;    39.946;        39,80;    84.434;        18,80;   715.308;        10,00;   611.507;         5,00
17.07.2019; ;29; 8;40;19;47;48;--;--;5;7385695;792535; 22.327.842,00;   Jackpot; 9.730.602,30;         1; 2.403.238,20;        32;    12.663,70;       223;     5.451,60;     2.148;       188,60;    15.850;        51,10;    42.331;        19,10;   320.580;        11,30;   326.031;         5,00
20.07.2019; ;35; 5;24; 9;36;29;--;--;2;3468632;063954; 44.055.246,00;   Jackpot;12.550.138,00;         3;   550.290,50;        80;    10.317,90;       713;     3.473,00;     4.083;       202,10;    38.642;        42,70;    72.076;        22,90;   702.923;        10,50;   539.874;         5,00
24.07.2019; ; 1;27;40;45;23;39;--;--;9;8027738;456490; 22.827.840,00;   Jackpot;14.011.119,70;         1;   859.670,80;        40;    10.745,80;       314;     4.106,70;     1.959;       219,40;    17.743;        48,40;    35.987;        23,80;   336.959;        11,40;   271.246;         5,00
27.07.2019; ;16;17; 5;23;21;35;--;--;6;6974977;129582; 44.476.713,00;   Jackpot;16.857.629,30;         3;   538.983,50;        39;    20.730,10;       607;     3.995,70;     4.012;       201,50;    33.964;        47,60;    81.615;        19,80;   668.698;        10,80;   644.468;         5,00
31.07.2019; ;22; 1;35;17;13;23;--;--;7;5933464;764988; 24.373.693,00;   Jackpot;18.417.545,60;         3;   290.890,50;        34;    12.833,40;       302;     4.334,40;     2.524;       172,80;    17.239;        50,60;    49.331;        17,60;   345.894;        11,30;   380.043;         5,00
03.08.2019; ;42;44;34;40; 2; 3;--;--;7;1428721;533875; 47.464.783,00;   Jackpot;21.455.291,70;         1; 1.724.948,00;        50;    17.249,40;       350;     7.392,60;     3.460;       249,20;    26.435;        65,20;    81.823;        21,00;   614.205;        12,60;   689.033;         5,00
07.08.2019; ;46;30;27;47;21;15;--;--;2;4189544;716548; 26.189.340,00;   Jackpot;23.131.409,40;   Jackpot; 1.000.560,70;        26;    19.241,50;       265;     5.663,50;     1.673;       299,00;    17.611;        56,80;    34.141;        29,30;   345.573;        13,00;   282.589;         5,00
10.08.2019; ; 8;18;10;16; 1;35;--;--;2;2065844;759930; 49.025.126,00;   Jackpot;26.269.017,40;         1; 2.851.172,10;        68;    13.607,40;       743;     3.736,00;     3.926;       235,60;    39.325;        47,00;    72.721;        25,40;   735.565;        11,30;   573.768;         5,00
14.08.2019; ;39;15; 3;18;30;41;--;--;1;5877677;916946; 35.200.323,00;         1;28.521.838,00;         9;   147.824,00;        72;     9.239,00;       814;     2.451,60;     3.467;       191,80;    35.053;        37,90;    56.284;        23,60;   585.693;        10,20;   408.636;         5,00
17.08.2019; ;33;45; 9;28; 2; 6;--;--;0;3350693;736880; 43.470.992,00;   Jackpot; 2.782.143,40;   Jackpot; 1.652.878,70;        75;    11.019,10;       693;     3.577,60;     3.497;       236,30;    40.649;        40,60;    66.594;        24,80;   762.158;         9,70;   484.913;         5,00
21.08.2019; ;46;44;45;30;39;12;--;--;9;3271324;980826; 21.413.997,00;   Jackpot; 4.152.639,20;         1; 2.463.570,40;        23;    17.623,70;       210;     5.790,60;     1.510;       268,40;    14.632;        55,40;    31.495;        25,70;   298.855;        12,20;   245.917;         5,00
24.08.2019; ;44;42; 5;38;29; 9;--;--;1;9205603;873809; 42.696.086,00;   Jackpot; 6.885.188,70;         2;   812.404,60;        55;    14.770,90;       599;     4.068,80;     2.989;       271,70;    33.230;        48,80;    59.269;        27,40;   643.723;        11,30;   473.480;         5,00
28.08.2019; ;17;31;10;34;22;14;--;--;3;9194108;105104; 21.860.013,00;         1; 9.083.354,00;        --;           --;        59;     6.772,20;       426;     2.813,80;     2.190;       182,40;    19.084;        41,80;    40.989;        19,40;   341.367;        10,50;   307.944;         5,00
31.08.2019; ;36; 3;17;25; 5; 2;--;--;4;0814243;015674; 41.990.224,00;   Jackpot; 2.687.374,30;         1; 1.538.143,70;        91;     8.451,30;       756;     3.051,80;     4.508;       170,60;    44.491;        34,50;    83.208;        18,40;   800.181;         8,60;   585.260;         5,00
04.09.2019; ;27;34;29;28;42;36;--;--;4;3788347;398342; 21.427.707,00;   Jackpot; 4.058.747,50;   Jackpot;   814.944,50;        23;    17.716,10;       245;     4.989,40;     1.296;       314,40;    12.889;        63,20;    27.630;        29,40;   258.714;        14,10;   238.607;         5,00
07.09.2019; ;28;36;29; 9;11;35;--;--;3;9716249;153814; 43.275.577,00;         1; 6.828.384,40;         1; 2.419.806,60;        68;    11.800,40;       619;     3.889,00;     3.648;       219,90;    32.122;        49,90;    70.111;        22,80;   609.174;        11,80;   563.906;         5,00
11.09.2019; ;42;28;17; 3; 8;38;--;--;1;2220858;279694; 20.310.390,00;   Jackpot; 1.299.864,90;         3;   256.496,10;        39;     9.865,20;       422;     2.735,10;     1.811;       212,40;    19.866;        38,70;    31.892;        24,10;   346.986;         9,90;   232.089;         5,00
14.09.2019; ;26;43;16;31;34;24;--;--;7;5345012;434984; 42.450.571,00;   Jackpot; 4.016.701,40;         2;   762.532,60;        82;     9.299,10;       689;     3.320,10;     4.887;       156,00;    35.685;        42,70;    87.290;        17,40;   650.384;        10,50;   651.559;         5,00
18.09.2019; ;44;24;18;34;46;48;--;--;8;5272656;641105; 21.311.120,00;         1; 5.380.613,00;         3;   263.103,60;        52;     7.589,50;       406;     2.916,10;     2.512;       157,10;    20.201;        39,00;    40.714;        19,30;   337.206;        10,50;   279.708;         5,00
21.09.2019; ;23;47;37;16;12;14;--;--;6;9767388;076656; 41.243.815,00;   Jackpot; 2.639.604,10;         2;   755.693,10;        50;    15.113,80;       429;     5.284,50;     3.977;       190,00;    31.871;        47,40;    75.288;        20,00;   608.789;        11,10;   573.688;         5,00
25.09.2019; ;15; 5;37;33; 7;23;--;--;8;7098577;895730; 20.920.811,00;   Jackpot; 3.978.536,00;         2;   382.511,60;        41;     9.329,50;       367;     3.126,70;     2.321;       164,80;    21.734;        35,10;    40.806;        18,70;   379.982;         9,00;   294.248;         5,00
28.09.2019; ;43;30;44;24;13;27;--;--;7;2812283;630827; 42.872.108,00;   Jackpot; 6.722.350,90;         2;   771.344,90;        62;    12.441,00;       431;     5.368,90;     3.841;       200,80;    29.305;        52,60;    81.644;        18,80;   594.742;        11,60;   653.068;         5,00
02.10.2019; ; 3;48;29;26;33;31;--;--;0;2466906;422585; 22.548.546,00;   Jackpot; 8.165.457,80;         3;   287.121,70;        25;    17.227,30;       271;     4.767,70;     1.631;       264,00;    18.719;        46,00;    32.111;        26,80;   381.372;        10,10;   243.503;         5,00
05.10.2019; ;17; 8;47;49;27;36;--;--;5;1561266;590309; 43.416.107,00;   Jackpot;10.944.088,60;         2;   786.050,10;        88;     8.932,30;       761;     3.098,70;     5.061;       155,30;    39.815;        39,40;    86.204;        18,20;   671.898;        10,50;   641.684;         5,00
09.10.2019; ;45;12;32;22;40; 2;--;--;8;7687431;300296; 23.265.198,00;   Jackpot;12.433.061,20;         4;   216.083,20;        93;     4.646,90;       762;     1.701,40;     2.670;       161,80;    26.083;        33,10;    38.962;        22,10;   368.053;        10,50;   300.059;         5,00
12.10.2019; ;45; 4;23;36;44;42;--;--;7;3246594;215448; 45.119.712,00;         1;15.320.722,70;         2;   829.615,70;        47;    17.651,30;       382;     6.515,30;     3.577;       231,90;    26.576;        62,40;    75.630;        21,90;   566.610;        13,10;   615.976;         5,00
16.10.2019; ;17; 5;31;38; 9;12;--;--;8;1542372;742702; 20.690.018,00;   Jackpot; 1.324.161,10;         1;   740.118,20;        62;     5.968,60;       489;     2.270,30;     2.938;       125,90;    25.740;        28,70;    49.224;        15,00;   435.232;         7,60;   323.933;         5,00
19.10.2019; ;39; 7;38; 4;33;11;--;--;9;0781465;021360; 42.823.526,00;   Jackpot; 4.064.866,70;   Jackpot; 1.539.977,70;        86;     8.953,30;       905;     2.552,40;     5.047;       152,50;    45.013;        34,20;    93.692;        16,40;   838.300;         8,20;   654.256;         5,00
23.10.2019; ; 7;16;19;31;26; 1;--;--;5;9013559;307402; 21.572.219,00;         1; 5.445.488,70;         1; 2.305.535,90;        54;     7.088,50;       626;     1.834,40;     3.475;       110,10;    28.454;        26,90;    54.642;        14,00;   447.557;         7,60;   349.981;         5,00
26.10.2019; ; 1;17;44; 2;37;11;--;--;6;1026825;221773; 41.864.811,00;   Jackpot; 2.679.347,90;         2;   761.310,30;        42;    18.126,40;       493;     4.632,70;     3.529;       215,70;    30.922;        49,20;    77.548;        19,60;   662.175;        10,30;   605.370;         5,00
30.10.2019; ;11;28;48;23;44;22;--;--;9;3321988;910332; 21.347.644,00;   Jackpot; 4.045.597,10;   Jackpot;   805.738,70;        34;    11.849,00;       288;     4.196,50;     1.712;       235,30;    16.512;        48,70;    32.046;        25,10;   310.063;        11,60;   250.037;         5,00
02.11.2019; ;21; 6;41;15;25;17;--;--;3;0372520;981824; 43.634.868,00;   Jackpot; 6.838.228,60;   Jackpot; 2.394.074,40;        90;     8.824,00;       835;     2.853,20;     5.269;       150,70;    44.670;        35,50;    89.195;        17,80;   757.962;         9,40;   628.289;         5,00
06.11.2019; ;11;39;46;45;32; 7;--;--;4;1817643;070359; 22.715.248,00;   Jackpot; 8.292.004,40;         1; 3.229.161,70;        33;    12.652,80;       318;     3.939,00;     2.392;       174,50;    21.053;        39,60;    39.816;        20,90;   357.376;        10,50;   310.595;         5,00
09.11.2019; ; 9;33;40;44;28;31;--;--;7;4329446;634728; 45.514.725,00;   Jackpot;11.204.946,80;         6;   268.557,60;       112;     7.193,50;       753;     3.209,80;     5.444;       147,90;    40.456;        39,80;    99.425;        16,20;   725.584;         9,90;   746.192;         5,00
13.11.2019; ;17;44;38;20;18;29;--;--;0;3281466;631291; 23.667.602,00;   Jackpot;12.719.673,30;   Jackpot;   915.459,90;        21;    21.796,60;       247;     5.559,40;     1.365;       335,30;    16.030;        57,10;    29.004;        31,50;   341.794;        12,00;   232.895;         5,00
16.11.2019; ;47;25; 4; 1;28;16;--;--;1;3405527;550903; 46.954.888,00;         1;18.415.305,10;        --;           --;        79;    11.234,50;       689;     3.864,40;     3.774;       235,10;    40.089;        44,20;    71.096;        24,90;   732.402;        10,90;   544.348;         5,00
20.11.2019; ;10;18; 2;42;31; 7;--;--;0;4710290;036718; 20.781.025,00;         1; 1.329.985,60;         1;   793.067,10;        44;     9.012,10;       514;     2.314,30;     2.166;       183,00;    26.268;        30,10;    32.779;        24,10;   401.777;         8,80;   225.971;         5,00
23.11.2019; ;36;24; 5;28;11;26;--;--;5;8120188;539276; 42.257.837,00;   Jackpot; 2.704.501,50;         1; 1.509.652,60;       114;     6.621,20;       716;     3.162,60;     5.596;       134,80;    41.165;        36,60;    96.002;        15,70;   729.063;         9,30;   665.578;         5,00
27.11.2019; ;41;40; 1;20;12;33;--;--;9;8677537;109282; 21.129.982,00;   Jackpot; 4.056.820,30;         1;   792.601,20;        24;    16.512,50;       197;     6.035,00;     1.431;       276,90;    14.159;        55,90;    32.338;        24,50;   311.959;        11,40;   257.332;         5,00
30.11.2019; ; 5;33;47;38;43;42;--;--;5;5276571;988468; 44.205.377,00;   Jackpot; 6.885.964,40;         1; 1.615.339,40;        92;     8.779,00;       845;     2.867,40;     5.020;       160,80;    37.657;        42,80;    86.795;        18,60;   674.589;        10,70;   624.030;         5,00
04.12.2019; ;48;46;12;35;45;13;--;--;2;0505674;769000; 24.774.287,00;   Jackpot; 8.471.518,70;   Jackpot;   927.207,40;        29;    15.986,30;       280;     4.967,10;     2.030;       228,30;    16.255;        57,00;    39.502;        23,40;   336.654;        12,30;   305.903;         5,00
07.12.2019; ;13;11;20;19; 2;43;--;--;4;0381205;128913; 49.139.580,00;   Jackpot;11.616.451,80;         4;   687.685,20;        65;    14.027,10;       676;     4.046,30;     4.443;       205,20;    41.463;        43,90;    84.099;        21,60;   798.117;        10,20;   637.904;         5,00
11.12.2019; ;25;27;36;45;14;32;--;--;5;4747229;098387; 24.769.628,00;   Jackpot;13.201.707,90;         2;   457.367,80;        46;     9.942,70;       271;     5.063,10;     2.190;       208,80;    17.942;        50,90;    41.216;        22,10;   347.674;        11,80;   330.440;         5,00
14.12.2019; ; 4;20;31;16;38;34;--;--;8;6522904;557439; 48.680.964,00;   Jackpot;16.317.289,50;        11;   161.714,60;       221;     4.024,50;     1.639;     1.628,00;     6.405;       138,80;    53.182;        33,40;    97.210;        18,20;   802.225;         9,90;   687.257;         5,00
18.12.2019; ;25;42; 6;48;20;19;--;--;4;4010234;525130; 26.734.071,00;   Jackpot;18.028.270,00;   Jackpot;   992.282,40;        23;    21.571,30;       298;     4.994,70;     2.121;       233,90;    20.065;        49,40;    43.314;        22,90;   406.273;        10,90;   346.646;         5,00
21.12.2019; ;27; 4;13;14;35;20;--;--;5;2795013;955842; 52.452.550,00;   Jackpot;21.385.233,20;         2; 1.463.173,70;        51;    18.961,40;       553;     5.246,10;     4.060;       238,10;    33.256;        58,10;    83.904;        23,00;   690.657;        12,60;   705.732;         5,00
25.12.2019; ;47;41;33;36;22;17;--;--;2;6713899;555712; 28.883.824,00;   Jackpot;23.233.797,90;         2;   546.286,80;        46;    11.875,80;       488;     3.358,30;     2.524;       216,40;    25.435;        42,90;    45.639;        23,90;   465.721;        10,50;   333.522;         5,00
28.12.2019; ;12;19; 7;18;24;23;--;--;2;4139654;854852; 51.674.421,00;   Jackpot;26.540.960,80;         2;   940.113,30;        96;     9.792,80;     1.241;     2.272,60;     6.001;       156,60;    62.591;        30,00;   109.357;        17,10; 1.104.307;         7,60;   745.556;         5,00

Spieleinsätze und Quoten in EUR

Alle Angaben ohne Gewähr



     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
01.01.2020; ;42;17;44;13; 7;37;--;--;8;7960045;019090; 30.724.801,00;   Jackpot;28.507.348,00;   Jackpot; 1.133.658,30;        51;    11.114,20;       657;     2.588,20;     3.371;       168,10;    31.433;        36,00;    58.543;        19,30;   537.486;         9,40;   411.886;         5,00
04.01.2020; ;30; 7;27; 1;18;13;--;--;1;9338029;730064; 60.588.904,00;         1;32.385.037,80;         6;   565.208,00;       183;     6.168,20;     1.825;     1.855,50;     7.602;       148,40;    79.359;        28,40;   119.770;        18,80; 1.214.294;         8,30;   768.172;         5,00
08.01.2020; ;35;11;25; 3; 2;27;--;--;2;4196431;973324; 22.637.554,00;         1; 1.448.803,40;         8;   104.809,20;        48;     8.734,10;       407;     3.090,10;     2.483;       168,80;    23.793;        35,20;    41.984;        19,90;   419.663;         8,90;   297.047;         5,00
11.01.2020; ;37;48;19;28;42;10;--;--;9;7355820;360520; 43.738.578,00;   Jackpot; 2.799.268,90;         2;   811.925,00;        79;    10.277,50;       743;     3.278,20;     4.257;       190,70;    38.006;        42,70;    73.577;        22,00;   670.674;        10,80;   566.304;         5,00
15.01.2020; ; 2;24; 8;46;31;43;--;--;4;3886279;816858; 22.075.449,00;         1; 4.212.097,60;         3;   274.713,10;        39;    10.565,80;       275;     4.495,30;     1.651;       249,50;    15.463;        53,20;    33.904;        24,30;   313.914;        11,80;   276.700;         5,00
18.01.2020; ;12;41;22;43;14;32;--;--;3;0511131;273744; 43.273.774,00;   Jackpot; 2.769.521,50;         3;   537.087,60;        79;    10.197,80;       703;     3.437,90;     3.884;       207,40;    33.186;        48,50;    72.140;        22,30;   605.910;        11,90;   550.947;         5,00
22.01.2020; ;16;41;33;23; 3;47;--;--;4;5032817;772528; 21.592.895,00;   Jackpot; 4.151.466,70;         2;   399.730,30;        35;    11.420,80;       382;     3.139,20;     2.443;       163,60;    22.459;        35,50;    39.807;        20,00;   381.808;         9,40;   283.979;         5,00
25.01.2020; ;30;12; 9;28;34;43;--;--;3;5102385;479739; 44.201.100,00;   Jackpot; 6.980.337,10;         2;   815.736,40;        69;    11.822,20;       567;     4.316,00;     3.965;       205,70;    33.725;        48,30;    75.640;        21,50;   655.995;        11,10;   591.390;         5,00
29.01.2020; ;22;24;48;17;49;39;--;--;0;0189387;488566; 22.556.063,00;   Jackpot; 8.423.925,10;   Jackpot;   868.653,30;        28;    15.511,60;       232;     5.616,20;     1.570;       276,60;    17.037;        50,90;    29.190;        29,70;   343.945;        11,30;   229.582;         5,00
01.02.2020; ;47; 8;42;32;12; 7;--;--;6;3668598;742122; 46.751.636,00;   Jackpot;11.416.029,80;         1; 2.547.685,60;        82;    10.238,00;       690;     3.650,00;     4.745;       176,90;    39.972;        42,00;    94.100;        17,80;   774.600;         9,70;   718.678;         5,00
05.02.2020; ;49;39;13;37;16;31;--;--;7;9567030;761668; 24.669.864,00;         1;12.994.901,00;         2;   434.102,20;        41;    10.587,80;       384;     3.391,40;     3.026;       143,40;    20.154;        43,00;    57.217;        15,10;   387.868;        10,00;   414.803;         5,00
08.02.2020; ;30;36;42;38;10; 1;--;--;3;7240421;500036; 43.751.488,00;   Jackpot; 2.800.095,20;         3;   544.768,60;        35;    23.347,20;       387;     6.334,50;     2.819;       289,80;    25.605;        63,80;    66.519;        24,50;   580.823;        12,60;   546.518;         5,00
12.02.2020; ;49;24;31;41; 2;10;--;--;3;1936760;712445; 22.551.133,00;         1; 4.243.367,70;         2;   411.495,90;        51;     8.068,50;       391;     3.157,20;     2.229;       184,60;    19.665;        41,80;    42.950;        19,10;   372.348;         9,90;   320.475;         5,00
15.02.2020; ; 2;20;40;22; 5;11;--;--;5;6648418;002147; 42.865.092,00;         1; 2.743.365,80;         3;   506.767,50;       146;     5.206,50;     1.062;     2.147,30;     6.967;       109,10;    49.458;        30,70;   105.407;        14,40;   772.465;         8,80;   697.231;         5,00
19.02.2020; ;22;27; 3;11; 7;42;--;--;7;5148904;641631; 20.576.489,00;         1; 1.316.895,20;         5;   139.964,40;       109;     3.210,10;       652;     1.610,00;     4.678;        74,70;    28.656;        24,40;    66.306;        10,50;   422.257;         7,40;   394.625;         5,00
22.02.2020; ;11; 6;31;24;21;32;--;--;0;8928168;650532; 42.067.858,00;   Jackpot; 2.692.342,90;         2;   799.890,50;        53;    15.092,20;       775;     3.096,30;     3.756;       212,90;    46.024;        34,70;    66.116;        24,10;   826.385;         8,70;   468.755;         5,00
26.02.2020; ;47; 5;33; 2;18;45;--;--;7;1766961;572029; 21.005.729,00;   Jackpot; 4.036.709,50;         1;   746.392,70;        48;     7.774,90;       386;     2.900,40;     2.626;       142,10;    19.736;        37,80;    46.364;        16,00;   346.356;         9,60;   338.914;         5,00
29.02.2020; ;29;42;10; 3; 9; 8;--;--;0;7631914;603666; 43.859.709,00;   Jackpot; 6.843.730,80;         1; 1.683.496,80;        66;    12.753,70;       713;     3.541,70;     3.606;       233,40;    43.738;        38,40;    63.589;        26,40;   786.834;         9,60;   457.573;         5,00
04.03.2020; ;22;46;14;19;29;47;--;--;5;3266350;787261; 22.489.135,00;   Jackpot; 8.283.035,40;         2;   416.233,10;        28;    14.865,40;       244;     5.117,60;     1.727;       241,00;    13.468;        61,80;    35.014;        23,70;   280.675;        13,30;   296.120;         5,00
07.03.2020; ; 9;26;36;11;44;16;--;--;0;2251287;101952; 45.009.269,00;         1;11.163.628,60;         6;   289.518,90;        55;    15.791,90;       781;     3.336,30;     3.105;       279,70;    40.251;        43,10;    59.863;        29,00;   754.271;        10,30;   450.581;         5,00
11.03.2020; ;24;23;49;41;47; 7;--;--;5;9723157;728773; 20.491.656,00;   Jackpot; 1.311.465,90;   Jackpot;   739.751,20;        26;    14.225,90;       306;     3.626,20;     2.160;       171,20;    16.836;        43,90;    40.613;        18,20;   334.423;         9,90;   307.370;         5,00
14.03.2020; ;38;49;11;30; 2;19;--;--;2;0254514;326976; 42.600.742,00;   Jackpot; 4.037.913,30;         6;   385.401,50;       117;     6.720,70;       961;     2.454,70;     4.981;       157,80;    46.156;        34,00;    81.188;        19,30;   792.618;         8,90;   569.469;         5,00
18.03.2020; ;19;31;28;13;34;22;--;--;5;2052349;001090; 21.115.003,00;   Jackpot; 5.389.273,40;         1;   767.125,10;        43;     8.920,00;       341;     3.374,40;     2.256;       170,00;    17.702;        43,30;    41.840;        18,30;   338.696;        10,10;   306.978;         5,00
21.03.2020; ;22; 4;36;34;26; 1;--;--;4;7459767;760043; 41.199.308,00;   Jackpot; 8.026.029,10;         1; 1.546.454,30;        54;    14.319,00;       391;     5.932,60;     2.776;       278,50;    24.376;        63,40;    59.299;        26,00;   526.193;        13,20;   499.671;         5,00
25.03.2020; ;11; 6;18;35;21;49;--;--;9;9155590;140109; 20.651.235,00;   Jackpot; 9.347.708,10;         1;   764.836,80;        33;    11.588,40;       329;     3.487,00;     1.856;       206,00;    17.827;        42,90;    35.815;        21,30;   337.215;        10,20;   271.114;         5,00
28.03.2020; ;46;36; 4;39;28; 2;--;--;7;3116471;998080; 41.914.436,00;   Jackpot;12.030.232,00;         1; 1.518.464,90;        49;    15.494,50;       383;     5.946,90;     3.533;       214,80;    25.998;        58,40;    73.817;        20,50;   542.639;        12,50;   618.009;         5,00
01.04.2020; ;15;46;48;39;22; 4;--;--;6;5098761;690660; 22.641.167,00;   Jackpot;13.479.266,60;         1;   834.055,30;        30;    13.900,90;       207;     6.043,80;     1.917;       217,50;    14.736;        56,50;    38.235;        21,80;   297.821;        12,60;   306.199;         5,00
04.04.2020; ;12;24;43;41;17; 9;--;--;1;5265558;405760; 54.214.011,00;         1;16.948.963,30;         3;   670.652,70;       103;     9.766,70;     1.106;     2.728,60;     5.778;       174,10;    56.897;        35,30;   102.446;        19,60; 1.021.760;         8,80;   703.545;         5,00
08.04.2020; ;31;25;22;18;44; 5;--;--;4;6287105;773763; 20.258.880,00;   Jackpot; 1.296.568,30;         2;   374.613,00;        29;    12.917,60;       263;     4.273,10;     1.800;       208,10;    16.836;        44,50;    34.492;        21,70;   320.938;        10,50;   268.122;         5,00
11.04.2020; ;26;29;47;13;18;42;--;--;4;1087027;491842; 41.346.174,00;   Jackpot; 3.942.723,40;         1; 1.555.049,60;        56;    13.884,30;       631;     3.696,60;     3.398;       228,80;    33.191;        46,80;    64.921;        23,90;   616.492;        11,30;   495.287;         5,00
15.04.2020; ;22;24;27;30;11;46;--;--;0;4438407;679016; 20.711.571,00;   Jackpot; 5.268.263,90;         2;   398.368,70;        29;    13.736,80;       334;     3.578,10;     1.437;       277,20;    18.448;        43,10;    28.307;        28,10;   341.938;        10,40;   212.574;         5,00
18.04.2020; ;15;28;42;11;39;35;--;--;3;2874783;599847; 42.540.412,00;         1; 7.990.850,20;         1; 1.585.121,90;        61;    12.992,80;       514;     4.625,80;     3.661;       216,40;    30.406;        52,10;    68.616;        23,10;   588.243;        12,10;   539.280;         5,00
22.04.2020; ;13;29;34; 9;49;39;--;--;7;9068870;862619; 19.988.007,00;   Jackpot; 1.279.232,40;   Jackpot;   709.926,60;        82;     4.328,80;       594;     1.792,70;     3.222;       110,10;    23.436;        30,20;    42.997;        16,50;   301.933;        10,50;   323.101;         5,00
25.04.2020; ; 4;17;19;30;25;11;--;--;4;6443844;224270; 41.399.307,00;   Jackpot; 3.928.788,00;         7;   314.107,00;       201;     3.703,50;     1.661;     1.344,50;     7.205;       103,30;    64.616;        23,00;   103.184;        14,40;   936.744;         7,10;   632.374;         5,00
29.04.2020; ; 1; 5;41;32; 7;36;--;--;9;6498847;918880; 23.881.412,00;   Jackpot; 5.457.198,30;         3;   295.828,80;        26;    17.067,00;       297;     4.482,20;     1.967;       225,50;    18.540;        47,80;    39.163;        22,60;   385.049;        10,30;   307.486;         5,00
02.05.2020; ;10;11;27; 4;49;16;--;--;2;7334540;375091; 43.251.041,00;   Jackpot; 8.225.264,90;         1; 1.597.762,30;        79;    10.112,40;       857;     2.796,50;     4.568;       174,80;    45.990;        34,70;    80.672;        19,80;   817.898;         8,70;   575.966;         5,00
06.05.2020; ;31;19;47;43; 5;34;--;--;5;3951273;482059; 22.656.180,00;   Jackpot; 9.675.260,40;         4;   201.712,70;        82;     4.919,80;       592;     2.044,30;     3.324;       121,30;    24.267;        33,20;    53.039;        15,20;   383.046;         9,40;   361.917;         5,00
09.05.2020; ;36; 2;23; 9;17;22;--;--;7;0337337;350651; 45.069.638,00;   Jackpot;12.559.717,20;         3;   529.715,90;        99;     8.025,90;       709;     3.362,00;     5.077;       156,50;    36.737;        43,20;    97.538;        16,20;   697.632;        10,20;   751.777;         5,00
13.05.2020; ;17;21;46;43;20;12;--;--;4;4467465;016984; 24.390.179,00;   Jackpot;14.120.688,60;   Jackpot;   914.548,80;        25;    18.290,90;       282;     4.864,60;     1.601;       285,60;    15.224;        60,00;    34.949;        26,10;   326.655;        12,50;   297.726;         5,00
16.05.2020; ;47; 8; 3; 6;11;48;--;--;4;4184956;464943; 47.320.854,00;   Jackpot;17.149.223,20;         5;   530.546,90;        84;    10.346,30;       892;     2.922,90;     4.668;       186,10;    46.974;        37,00;    88.979;        19,50;   871.956;         8,90;   650.007;         5,00
20.05.2020; ;42;31;33;45;49; 9;--;--;1;4480391;932254; 26.155.243,00;   Jackpot;18.823.158,70;         1;   985.873,00;        53;     9.300,60;       390;     3.791,80;     2.325;       212,00;    23.919;        41,20;    41.462;        23,70;   446.623;         9,90;   308.991;         5,00
23.05.2020; ;17;35; 1;27;11; 4;--;--;8;8275175;953999; 47.421.701,00;   Jackpot;21.858.147,50;         4;   425.437,90;       109;     7.806,20;     1.023;     2.495,20;     6.010;       141,50;    51.339;        33,10;   102.745;        16,50;   870.799;         8,70;   731.669;         5,00
27.05.2020; ;25;43;47;39; 4;36;--;--;3;3069609;238187; 26.982.748,00;   Jackpot;23.585.043,30;         1;   997.510,30;        27;    18.472,40;       308;     4.858,00;     2.304;       216,40;    19.418;        51,30;    46.190;        21,50;   383.222;        11,70;   357.875;         5,00
30.05.2020; ;42;18;35; 5;33;43;--;--;0;6805200;424343; 51.594.439,00;   Jackpot;26.887.087,30;   Jackpot; 1.994.315,50;        51;    19.552,10;       715;     4.183,80;     3.315;       300,80;    40.213;        49,50;    64.566;        30,80;   762.270;        11,70;   510.404;         5,00
03.06.2020; ;20;25;33;38;31;43;--;--;0;6312665;667301; 34.991.746,00;        --;           --;         1;32.468.743,60;        51;    13.214,40;       607;     3.330,80;     2.714;       248,30;    35.652;        37,80;    48.967;        27,50;   592.197;        10,20;   355.542;         5,00
06.06.2020; ;16;21;25;49;40;18;--;--;1;5951578;225085; 44.157.904,00;   Jackpot; 2.826.105,80;         4;   418.710,10;        48;    17.446,20;       547;     4.592,70;     3.138;       266,80;    31.328;        53,40;    62.097;        26,90;   646.608;        11,60;   500.888;         5,00
